id,Date,Count,Hour,Hotness,Humidity,Wind Speed,Visibility,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Working Day
308,01/08/2018,533,13:00,310.9,38,8.28,1868,3.05,0,0,Summer,NO,YES
309,28/07/2018,863,17:00,301.2,83,4.68,1099,0.11,0,0,Summer,NO,YES
310,30/03/2018,772,9:00,286.7,46,4.68,972,1.08,0,0,Spring,NO,YES
311,13/01/2018,251,15:00,271.5,62,3.24,957,0.28,0,0,Winter,NO,YES
312,18/04/2018,975,13:00,290.7,16,10.08,1824,3.27,0,0,Spring,NO,YES
313,20/09/2018,524,2:00,292.9,64,5.4,1755,0,0,0,Autumn,NO,YES
314,13/08/2018,901,16:00,306.5,52,7.92,1804,0.91,0,0,Summer,NO,YES
315,16/01/2018,381,17:00,278.2,58,2.88,462,0.08,0,0,Winter,NO,YES
316,18/04/2018,967,14:00,291.9,15,6.48,1822,3.17,0,0,Spring,NO,YES
317,18/11/2018,592,0:00,276.6,49,2.88,1990,0,0,0,Autumn,NO,YES
318,10/01/2018,217,12:00,267.4,44,16.2,1830,1.1,0,0.5,Winter,NO,YES
319,27/10/2018,775,21:00,280.3,49,12.24,2000,0,0,0,Autumn,NO,YES
320,26/07/2018,920,16:00,306.5,57,10.08,989,1.55,0,0,Summer,NO,YES
321,18/04/2018,842,19:00,287.7,40,8.64,1207,0.21,0,0,Spring,NO,YES
322,03/11/2018,0,2:00,280.6,68,4.32,1170,0,0,0,Autumn,NO,NO
323,14/01/2018,366,16:00,278.3,49,6.48,982,0.43,0,0,Winter,NO,YES
324,16/10/2018,950,23:00,285.9,78,2.16,1201,0,0,0,Autumn,NO,YES
325,02/05/2018,612,0:00,292.7,76,1.8,386,0,0,0,Spring,NO,YES
326,18/03/2018,1059,16:00,285.3,30,5.76,1263,0.94,0,0,Spring,NO,YES
327,10/02/2018,277,17:00,272.1,19,18,2000,0.48,0,0,Winter,NO,YES
328,10/02/2018,48,6:00,274.6,78,5.76,448,0,0,0,Winter,NO,YES
329,08/04/2018,177,22:00,275.7,88,7.2,621,0,0,0,Spring,NO,YES
330,31/08/2018,1869,17:00,302.1,49,10.08,1969,1.57,0,0,Summer,NO,YES
331,01/07/2018,60,6:00,295.3,93,2.16,1262,0.01,0.4,0,Summer,NO,YES
332,28/03/2018,400,0:00,285,76,2.88,346,0,0,0,Spring,NO,YES
333,26/03/2018,925,17:00,290.1,31,11.88,1075,1.33,0,0,Spring,NO,YES
334,27/10/2018,898,10:00,282.5,46,13.32,1871,1.49,0,0,Autumn,NO,YES
335,27/06/2018,1362,15:00,298.5,68,8.64,638,1.61,0,0,Summer,NO,YES
336,12/03/2018,163,1:00,275.9,51,2.88,1119,0,0,0,Spring,NO,YES
337,11/07/2018,2048,20:00,300.7,76,6.48,1727,0.04,0,0,Summer,NO,YES
338,13/07/2018,1240,9:00,299.6,73,7.92,1147,1.01,0,0,Summer,NO,YES
339,10/07/2018,909,11:00,296.2,82,3.96,1991,0.47,0,0,Summer,NO,YES
340,19/01/2018,236,23:00,272.5,59,3.24,1487,0,0,0,Winter,NO,YES
341,17/11/2018,288,3:00,275.5,77,8.28,992,0,0,0,Autumn,NO,YES
342,27/02/2018,461,22:00,278.4,49,3.96,687,0,0,0,Winter,NO,YES
343,15/11/2018,1448,19:00,284.2,46,5.04,869,0,0,0,Autumn,NO,YES
344,29/11/2018,668,14:00,279,27,2.16,1452,0.34,0,0,Autumn,NO,YES
345,10/03/2018,906,14:00,282.2,38,9.36,1377,2.53,0,0,Spring,NO,YES
346,21/04/2018,1491,21:00,290.8,21,4.32,2000,0,0,0,Spring,NO,YES
347,31/05/2018,2281,8:00,289.9,65,5.76,896,1.21,0,0,Spring,NO,YES
348,19/05/2018,689,0:00,285.2,67,4.32,2000,0,0,0,Spring,NO,YES
349,02/11/2018,1130,13:00,289.5,37,4.32,1400,2.12,0,0,Autumn,NO,YES
350,13/06/2018,2288,15:00,298.5,50,7.92,1025,0.47,0,0,Summer,NO,YES
351,13/09/2018,915,10:00,295.7,61,3.24,2000,0.82,0,0,Autumn,NO,YES
352,01/01/2018,139,10:00,271.4,32,2.88,1766,0.53,0,0,Winter,YES,YES
353,31/03/2018,1578,16:00,291,32,10.8,1836,1.03,0,0,Spring,NO,YES
354,18/04/2018,1346,20:00,286,41,8.28,1164,0,0,0,Spring,NO,YES
355,18/10/2018,1132,12:00,289.8,50,5.76,2000,1.94,0,0,Autumn,NO,YES
356,13/03/2018,1085,17:00,289.9,62,11.16,1562,0.95,0,0,Spring,NO,YES
357,22/04/2018,24,21:00,285,86,8.28,681,0,2.5,0,Spring,NO,YES
358,03/12/2017,13,6:00,276.4,86,9,278,0,1,0,Winter,NO,YES
359,10/12/2017,19,10:00,273.5,91,1.44,143,0,0,4.3,Winter,NO,YES
360,02/05/2018,486,10:00,290.7,88,3.96,322,0.36,0,0,Spring,NO,YES
361,11/09/2018,2455,19:00,296.7,49,6.48,2000,0.03,0,0,Autumn,NO,YES
362,01/05/2018,1002,10:00,295.2,61,4.32,531,1.72,0,0,Spring,YES,YES
363,16/01/2018,296,13:00,278.8,47,2.88,382,0.53,0,0,Winter,NO,YES
364,09/06/2018,535,3:00,292.1,84,2.16,421,0,0,0,Summer,NO,YES
365,02/12/2017,618,16:00,279.4,48,9.36,1945,0.22,0,0,Winter,NO,YES
366,19/05/2018,526,2:00,284.1,74,6.84,2000,0,0,0,Spring,NO,YES
367,22/12/2017,161,2:00,271.9,79,2.52,736,0,0,0.8,Winter,YES,YES
368,20/11/2018,141,5:00,273.7,49,1.44,1998,0,0,0,Autumn,NO,YES
369,09/08/2018,484,12:00,304.1,63,10.8,1795,1.14,0,0,Summer,NO,YES
370,27/05/2018,2267,18:00,296,36,10.08,1904,0.85,0,0,Spring,NO,YES
371,09/09/2018,1185,0:00,292.6,53,5.4,2000,0,0,0,Autumn,NO,YES
372,03/04/2018,1415,19:00,291,74,11.16,1258,0.02,0,0,Spring,NO,YES
373,20/04/2018,973,13:00,297.2,30,5.4,835,3.03,0,0,Spring,NO,YES
374,09/08/2018,740,17:00,301.8,83,14.4,969,0.39,1.1,0,Summer,NO,YES
375,04/01/2018,262,14:00,272.2,32,5.04,1846,0.78,0,0,Winter,NO,YES
376,13/11/2018,2159,18:00,284.3,42,4.32,1846,0.01,0,0,Autumn,NO,YES
377,28/09/2018,0,13:00,292.1,53,5.04,2000,0.76,0,0,Autumn,NO,NO
378,27/06/2018,1243,14:00,297.7,72,10.44,720,1.45,0,0,Summer,NO,YES
379,28/03/2018,104,4:00,283.6,77,3.24,422,0,0,0,Spring,NO,YES
380,09/07/2018,900,0:00,297.2,61,6.12,2000,0,0,0,Summer,NO,YES
381,27/09/2018,1636,16:00,296.6,31,3.96,2000,1.37,0,0,Autumn,NO,YES
382,24/01/2018,140,13:00,261,25,21.6,1887,1.27,0,0.9,Winter,NO,YES
383,27/08/2018,44,2:00,293.3,97,2.52,315,0,1,0,Summer,NO,YES
384,12/11/2018,2022,18:00,283.6,45,6.48,1936,0.01,0,0,Autumn,NO,YES
385,14/06/2018,735,11:00,293.5,79,6.12,770,1.25,0,0,Summer,NO,YES
386,01/05/2018,1656,20:00,293.6,72,4.68,587,0,0,0,Spring,YES,YES
387,05/11/2018,166,5:00,281,84,2.52,569,0,0,0,Autumn,NO,YES
388,01/11/2018,242,3:00,277.2,65,2.52,1962,0,0,0,Autumn,NO,YES
389,11/06/2018,555,1:00,292.8,59,4.68,2000,0,0,0,Summer,NO,YES
390,29/09/2018,1229,23:00,291.6,59,2.52,2000,0,0,0,Autumn,NO,YES
391,13/09/2018,1097,14:00,300.2,49,5.4,1945,2.54,0,0,Autumn,NO,YES
392,06/07/2018,1635,16:00,299.6,54,8.28,2000,1.24,0,0,Summer,NO,YES
393,26/03/2018,65,4:00,278.5,96,7.2,53,0,0,0,Spring,NO,YES
394,21/12/2017,169,10:00,270,71,2.52,608,0.67,0,2.1,Winter,NO,YES
395,20/05/2018,676,9:00,289,34,4.68,2000,1,0,0,Spring,NO,YES
396,27/10/2018,1183,14:00,283.8,37,15.84,2000,1.29,0,0,Autumn,NO,YES
397,20/08/2018,1971,21:00,302.3,63,11.16,1677,0,0,0,Summer,NO,YES
398,29/01/2018,186,12:00,265.7,23,13.68,1903,1.17,0,0,Winter,NO,YES
399,25/11/2018,813,17:00,282,59,2.52,677,0.1,0,0.4,Autumn,NO,YES
400,16/11/2018,995,15:00,286.2,61,14.04,719,1.03,0,0,Autumn,NO,YES
401,10/08/2018,645,6:00,298.7,83,2.16,1483,0,0,0,Summer,NO,YES
402,03/06/2018,1741,22:00,296,38,4.32,1996,0,0,0,Summer,NO,YES
403,25/12/2017,169,23:00,272,55,6.84,2000,0,0,0,Winter,YES,YES
404,10/02/2018,145,3:00,275,71,4.32,534,0,0,0,Winter,NO,YES
405,24/07/2018,218,4:00,300.8,67,0.72,1982,0,0,0,Summer,NO,YES
406,09/10/2018,0,16:00,292,39,5.04,2000,0.89,0,0,Autumn,YES,NO
407,26/04/2018,1531,20:00,287.4,50,9.72,1216,0.01,0,0,Spring,NO,YES
408,26/12/2017,85,2:00,270.9,69,3.6,1995,0,0,0,Winter,NO,YES
409,22/04/2018,103,16:00,292.1,52,3.24,1583,0.37,0,0,Spring,NO,YES
410,08/03/2018,1091,18:00,278.9,68,12.24,543,0.38,0,0,Spring,NO,YES
411,07/04/2018,925,15:00,280.6,36,18,1928,1.39,0,0,Spring,NO,YES
412,22/09/2018,1939,18:00,296.2,36,10.08,2000,0.47,0,0,Autumn,NO,YES
413,26/12/2017,262,12:00,271.7,23,14.4,2000,1.09,0,0,Winter,NO,YES
414,27/11/2018,593,23:00,278.8,34,9.36,763,0,0,0,Autumn,NO,YES
415,13/03/2018,571,11:00,285.6,49,5.04,988,0.84,0,0,Spring,NO,YES
416,27/06/2018,2115,17:00,298.1,70,7.92,796,0.48,0,0,Summer,NO,YES
417,08/11/2018,30,17:00,284.9,97,2.52,269,0,0,0,Autumn,NO,YES
418,31/05/2018,610,1:00,288.5,82,5.4,513,0,0,0,Spring,NO,YES
419,11/03/2018,376,0:00,278.1,77,6.84,718,0,0,0,Spring,NO,YES
420,16/12/2017,66,6:00,266.9,69,10.44,765,0,0,0,Winter,NO,YES
421,05/05/2018,716,1:00,285.1,54,4.68,1820,0,0,0,Spring,NO,YES
422,04/07/2018,372,3:00,297.9,83,0.72,1857,0,0,0,Summer,NO,YES
423,20/09/2018,935,23:00,291.7,80,6.12,2000,0,0,0,Autumn,NO,YES
424,16/07/2018,688,11:00,304.5,51,7.56,1498,2.83,0,0,Summer,NO,YES
425,08/12/2017,233,0:00,269.5,49,9.36,1893,0,0,0,Winter,NO,YES
426,26/10/2018,1386,17:00,287.3,77,10.44,1966,0.5,0,0,Autumn,NO,YES
427,12/12/2017,104,6:00,261.2,47,9,1973,0,0,0,Winter,NO,YES
428,26/07/2018,306,5:00,300.4,78,2.88,1301,0,0,0,Summer,NO,YES
429,26/05/2018,1448,14:00,301.3,30,8.28,1025,3.14,0,0,Spring,NO,YES
430,19/11/2018,889,9:00,277.6,60,2.88,967,0.46,0,0,Autumn,NO,YES
431,16/07/2018,818,16:00,306.3,46,11.16,1914,2.51,0,0,Summer,NO,YES
432,26/01/2018,64,6:00,255.6,40,5.76,2000,0,0,0.5,Winter,NO,YES
433,10/03/2018,139,3:00,274.3,80,2.16,705,0,0,0,Spring,NO,YES
434,17/10/2018,896,23:00,282.7,56,2.52,2000,0,0,0,Autumn,NO,YES
435,13/04/2018,973,13:00,292,15,5.04,2000,2.02,0,0,Spring,NO,YES
436,18/05/2018,116,1:00,292,97,5.4,278,0,1,0,Spring,NO,YES
437,25/06/2018,968,11:00,300.8,46,4.68,912,1.77,0,0,Summer,NO,YES
438,18/05/2018,1751,19:00,290,76,5.4,2000,0.29,0,0,Spring,NO,YES
439,07/05/2018,249,3:00,287.7,82,2.88,1822,0,0,0,Spring,NO,YES
440,23/05/2018,1183,14:00,295,33,12.24,1966,3.41,0,0,Spring,NO,YES
441,27/10/2018,1118,13:00,283.6,38,16.56,2000,1.63,0,0,Autumn,NO,YES
442,09/04/2018,682,9:00,275.6,96,3.96,316,0.87,0,0,Spring,NO,YES
443,29/05/2018,1427,7:00,292.9,63,3.96,934,0.24,0,0,Spring,NO,YES
444,28/05/2018,1497,16:00,301.1,43,12.24,845,2.32,0,0,Spring,NO,YES
445,31/05/2018,2047,17:00,300.2,42,10.44,1828,1.79,0,0,Spring,NO,YES
446,25/11/2018,430,10:00,277,76,4.68,404,0.93,0,2.4,Autumn,NO,YES
447,10/01/2018,259,19:00,264.5,35,10.44,2000,0,0,0,Winter,NO,YES
448,24/06/2018,1064,14:00,304.6,34,10.44,1050,3.12,0,0,Summer,NO,YES
449,15/04/2018,254,2:00,279.7,80,10.08,1342,0,0,0,Spring,NO,YES
450,07/02/2018,221,15:00,270.9,20,8.28,1961,1.87,0,0,Winter,NO,YES
451,25/06/2018,785,6:00,294.3,81,2.52,604,0.05,0,0,Summer,NO,YES
452,23/03/2018,461,10:00,278.4,64,5.76,637,1.7,0,0,Spring,NO,YES
453,20/06/2018,336,5:00,292.1,83,7.2,457,0,0,0,Summer,NO,YES
454,24/09/2018,1237,18:00,293.3,35,8.64,2000,0.46,0,0,Autumn,YES,YES
455,17/11/2018,685,21:00,278,42,5.4,1927,0,0,0,Autumn,NO,YES
456,13/07/2018,600,2:00,297.9,86,4.68,1469,0,0,0,Summer,NO,YES
457,12/11/2018,1084,15:00,286.8,34,8.64,1438,1.45,0,0,Autumn,NO,YES
458,31/05/2018,1277,9:00,291.8,59,5.76,1233,1.9,0,0,Spring,NO,YES
459,22/10/2018,372,1:00,283.7,57,3.24,1828,0,0,0,Autumn,NO,YES
460,03/09/2018,73,19:00,294.7,97,0.72,1154,0.01,1,0,Autumn,NO,YES
461,02/09/2018,721,9:00,296.4,52,4.68,1997,1.53,0,0,Autumn,NO,YES
462,27/01/2018,94,1:00,257.9,43,2.88,1905,0,0,0.3,Winter,NO,YES
463,25/07/2018,1289,23:00,301,77,6.84,1346,0,0,0,Summer,NO,YES
464,03/03/2018,218,0:00,273.5,34,1.44,1889,0,0,0,Spring,NO,YES
465,31/07/2018,1097,23:00,304,65,1.8,2000,0,0,0,Summer,NO,YES
466,29/12/2017,294,22:00,273.8,77,5.04,293,0,0,0,Winter,NO,YES
467,22/05/2018,18,23:00,289.3,96,3.96,198,0,2.5,0,Spring,YES,YES
468,28/01/2018,104,9:00,265.2,41,6.48,1923,0.17,0,0,Winter,NO,YES
469,24/05/2018,1087,23:00,291.1,56,5.76,1095,0,0,0,Spring,NO,YES
470,23/07/2018,792,0:00,303.6,50,8.28,1631,0,0,0,Summer,NO,YES
471,12/01/2018,177,15:00,266.5,26,8.64,1987,0.96,0,0,Winter,NO,YES
472,26/03/2018,1031,19:00,287.3,37,11.16,1247,0.1,0,0,Spring,NO,YES
473,24/01/2018,90,10:00,258.5,24,16.56,1902,0.61,0,0.9,Winter,NO,YES
474,13/03/2018,252,6:00,280,58,2.52,537,0,0,0,Spring,NO,YES
475,23/07/2018,611,11:00,305.7,48,7.92,1908,2.53,0,0,Summer,NO,YES
476,07/12/2017,415,9:00,273.1,91,2.88,265,0.14,0,0.8,Winter,NO,YES
477,30/08/2018,771,7:00,297.3,96,5.04,1025,0.04,0,0,Summer,NO,YES
478,26/01/2018,108,22:00,258.4,40,6.48,1746,0,0,0.3,Winter,NO,YES
479,22/02/2018,195,0:00,270.3,58,6.12,2000,0,0,0,Winter,NO,YES
480,16/06/2018,381,6:00,289.3,66,2.52,2000,0.05,0,0,Summer,NO,YES
481,09/02/2018,407,19:00,276.3,58,6.12,1024,0,0,0,Winter,NO,YES
482,26/03/2018,447,23:00,282.8,62,2.16,535,0,0,0,Spring,NO,YES
483,18/02/2018,226,21:00,273.2,32,3.96,1951,0,0,0,Winter,NO,YES
484,02/09/2018,930,1:00,295.8,59,5.4,2000,0,0,0,Autumn,NO,YES
485,17/08/2018,842,1:00,296.4,47,7.56,2000,0,0,0,Summer,NO,YES
486,12/08/2018,704,13:00,307,47,5.04,2000,2.24,0,0,Summer,NO,YES
487,06/03/2018,188,1:00,273.8,67,2.88,2000,0,0,0,Spring,NO,YES
488,05/09/2018,1798,22:00,296.6,82,6.48,1673,0,0,0,Autumn,NO,YES
489,04/04/2018,1041,22:00,283.9,58,5.4,2000,0,0,0,Spring,NO,YES
490,11/01/2018,152,10:00,261.9,46,13.32,1638,0.48,0,0,Winter,NO,YES
491,23/06/2018,1837,16:00,301.3,48,11.16,1232,2.41,0,0,Summer,NO,YES
492,09/07/2018,68,16:00,293.2,91,4.32,1637,0.42,1,0,Summer,NO,YES
493,25/05/2018,2013,17:00,296.6,28,11.16,1844,1.26,0,0,Spring,NO,YES
494,12/11/2018,785,11:00,283.3,40,2.52,1672,1.66,0,0,Autumn,NO,YES
495,16/02/2018,47,2:00,268.9,38,4.32,1996,0,0,0,Winter,YES,YES
496,11/06/2018,873,19:00,292.4,85,4.32,1651,0.08,0.5,0,Summer,NO,YES
497,30/06/2018,778,20:00,297.2,88,2.88,1276,0.06,0,0,Summer,NO,YES
498,20/10/2018,1270,20:00,286.7,51,3.6,1954,0,0,0,Autumn,NO,YES
499,24/07/2018,1213,7:00,300.8,63,4.32,1781,0.32,0,0,Summer,NO,YES
500,18/07/2018,266,4:00,297.3,83,2.52,621,0,0,0,Summer,NO,YES
501,06/11/2018,0,23:00,285.2,74,3.96,291,0,0,0,Autumn,NO,NO
502,07/09/2018,1194,9:00,294.3,63,9.72,1969,1.15,0,0,Autumn,NO,YES
503,01/11/2018,1569,17:00,286.7,37,5.04,2000,0.49,0,0,Autumn,NO,YES
504,17/07/2018,1031,9:00,300.5,60,7.92,1252,1.59,0,0,Summer,NO,YES
505,01/09/2018,338,4:00,294.2,88,3.24,1183,0,0,0,Autumn,NO,YES
506,17/12/2017,216,12:00,268.1,25,9.36,1966,1.08,0,0,Winter,NO,YES
507,08/10/2018,1502,15:00,293.6,26,4.32,2000,1.76,0,0,Autumn,NO,YES
508,21/08/2018,57,5:00,296.8,86,12.96,420,0,1,0,Summer,NO,YES
509,02/01/2018,295,15:00,274.5,22,10.8,1998,0.76,0,0,Winter,NO,YES
510,04/09/2018,997,13:00,299.5,58,10.08,2000,2.87,0,0,Autumn,NO,YES
511,06/05/2018,211,13:00,289.4,94,3.24,1947,0.78,0,0,Spring,NO,YES
512,15/05/2018,563,1:00,290.5,78,2.16,277,0,0,0,Spring,NO,YES
513,10/07/2018,1035,12:00,297.1,80,2.88,2000,0.72,0,0,Summer,NO,YES
514,03/07/2018,224,5:00,295.6,97,0,1383,0,0,0,Summer,NO,YES
515,14/03/2018,1181,21:00,289.8,67,7.2,1775,0,0,0,Spring,NO,YES
516,28/01/2018,134,19:00,267,31,12.96,2000,0,0,0,Winter,NO,YES
517,18/05/2018,1551,17:00,290.2,81,4.32,2000,0.57,0,0,Spring,NO,YES
518,20/08/2018,818,0:00,300,62,2.16,2000,0,0,0,Summer,NO,YES
519,14/03/2018,878,14:00,294.1,42,15.48,2000,2.49,0,0,Spring,NO,YES
520,27/06/2018,1015,11:00,296.4,73,4.68,827,2.38,0,0,Summer,NO,YES
521,31/07/2018,476,2:00,302.8,57,2.88,2000,0,0,0,Summer,NO,YES
522,15/07/2018,1466,18:00,305.2,55,8.64,1769,1.28,0,0,Summer,NO,YES
523,23/12/2017,239,9:00,278.2,84,2.52,226,0.03,0,0,Winter,NO,YES
524,23/11/2018,191,3:00,271.8,45,3.96,2000,0,0,0,Autumn,NO,YES
525,07/12/2017,394,13:00,277.1,37,11.16,1767,1.14,0,0,Winter,NO,YES
526,14/09/2018,1199,14:00,299.3,58,5.4,1986,1.37,0,0,Autumn,NO,YES
527,29/11/2018,726,22:00,276,59,3.96,1218,0,0,0,Autumn,NO,YES
528,24/11/2018,62,10:00,273.4,97,6.48,207,0,0,8.8,Autumn,NO,YES
529,19/11/2018,88,4:00,277.5,67,3.24,1175,0,0,0,Autumn,NO,YES
530,21/09/2018,809,0:00,291.9,78,7.56,2000,0,0,0,Autumn,NO,YES
531,21/10/2018,146,5:00,281.2,73,4.68,1305,0,0,0,Autumn,NO,YES
532,08/01/2018,349,14:00,276.4,31,5.04,1267,0.36,0,0,Winter,NO,YES
533,10/10/2018,2082,8:00,284.8,80,13.32,1518,0.16,0,0,Autumn,NO,YES
534,08/09/2018,227,5:00,289.7,70,2.88,2000,0,0,0,Autumn,NO,YES
535,09/02/2018,283,14:00,277,25,3.24,1009,1.06,0,0,Winter,NO,YES
536,17/01/2018,337,9:00,276,66,2.52,306,0.12,0,0,Winter,NO,YES
537,02/09/2018,1853,16:00,302.3,44,5.04,1997,1.32,0,0,Autumn,NO,YES
538,28/03/2018,1133,20:00,288.2,65,7.92,988,0,0,0,Spring,NO,YES
539,17/03/2018,562,22:00,280,55,9.72,1041,0,0,0,Spring,NO,YES
540,13/10/2018,412,7:00,279.2,83,2.88,1100,0.01,0,0,Autumn,NO,YES
541,06/09/2018,1438,7:00,293.9,83,1.44,1388,0.09,0,0,Autumn,NO,YES
542,08/05/2018,1513,21:00,287.5,49,6.84,2000,0,0,0,Spring,NO,YES
543,17/01/2018,55,4:00,276,68,1.8,322,0,0,0,Winter,NO,YES
544,08/04/2018,90,4:00,274.7,51,4.68,2000,0,0,0,Spring,NO,YES
545,17/11/2018,626,0:00,277.2,76,7.56,870,0,0,0,Autumn,NO,YES
546,23/11/2018,752,15:00,279.4,16,7.2,2000,1.01,0,0,Autumn,NO,YES
547,29/11/2018,661,12:00,278.6,27,1.08,1522,0.34,0,0,Autumn,NO,YES
548,04/02/2018,21,5:00,261.5,51,11.88,1996,0,0,0,Winter,NO,YES
549,06/05/2018,1482,16:00,292.5,66,6.12,2000,1.71,0,0,Spring,NO,YES
550,20/11/2018,967,16:00,284.3,21,10.08,1925,0.82,0,0,Autumn,NO,YES
551,24/12/2017,3,7:00,277.7,89,3.96,100,0,0,0,Winter,YES,YES
552,19/12/2017,213,22:00,267.5,56,5.4,2000,0,0,2,Winter,NO,YES
553,17/08/2018,375,3:00,295.4,52,4.68,2000,0,0,0,Summer,NO,YES
554,03/01/2018,299,16:00,272.6,30,7.2,2000,0.62,0,0,Winter,NO,YES
555,03/05/2018,1061,9:00,285.8,52,14.04,1614,1.65,0,0,Spring,NO,YES
556,18/03/2018,587,11:00,281.5,49,2.52,718,0.76,0,0,Spring,NO,YES
557,12/03/2018,47,4:00,275.8,52,2.16,1249,0,0,0,Spring,NO,YES
558,02/04/2018,918,7:00,288.1,80,3.6,623,0.01,0,0,Spring,NO,YES
559,03/10/2018,685,2:00,286.2,77,4.32,1972,0,0,0,Autumn,YES,YES
560,24/01/2018,211,19:00,259.2,32,7.92,2000,0,0,0.7,Winter,NO,YES
561,02/05/2018,555,8:00,290.5,94,3.24,203,0.06,0,0,Spring,NO,YES
562,20/12/2017,237,17:00,272.1,70,3.96,299,0.02,0,2.2,Winter,NO,YES
563,20/01/2018,219,20:00,275.9,66,4.32,173,0,0,0,Winter,NO,YES
564,12/08/2018,1208,20:00,302.4,86,3.96,1194,0.03,4,0,Summer,NO,YES
565,08/06/2018,1416,15:00,299.2,51,11.88,1104,2.87,0,0,Summer,NO,YES
566,06/03/2018,616,15:00,283.1,24,6.48,1839,2.12,0,0,Spring,NO,YES
567,10/12/2017,71,4:00,273.4,52,5.76,1816,0,0,0,Winter,NO,YES
568,12/08/2018,703,1:00,302.4,58,5.4,2000,0,0,0,Summer,NO,YES
569,28/05/2018,134,4:00,290.2,0,1.44,1619,0,0,0,Spring,NO,YES
570,18/10/2018,1466,21:00,285.6,60,1.8,2000,0,0,0,Autumn,NO,YES
571,17/05/2018,141,10:00,293.1,98,4.32,885,0.13,2,0,Spring,NO,YES
572,16/02/2018,77,1:00,269.4,35,7.2,1943,0,0,0,Winter,YES,YES
573,31/01/2018,69,0:00,271.3,83,2.88,1113,0,0,3.5,Winter,NO,YES
574,02/02/2018,267,7:00,265.6,62,5.4,1909,0,0,0,Winter,NO,YES
575,01/04/2018,737,11:00,289.7,55,7.56,1182,1.37,0,0,Spring,NO,YES
576,01/02/2018,244,7:00,264.3,64,1.8,1972,0,0,1.6,Winter,NO,YES
577,19/11/2018,745,11:00,282.8,51,1.8,781,1.42,0,0,Autumn,NO,YES
578,15/10/2018,1183,15:00,293.4,43,6.12,690,1.43,0,0,Autumn,NO,YES
579,13/02/2018,300,14:00,276.7,39,13.68,1908,2.19,0,0,Winter,NO,YES
580,03/07/2018,149,4:00,295.7,97,0.72,1808,0,0,0,Summer,NO,YES
581,12/07/2018,805,11:00,300.4,78,8.28,1164,1.11,0,0,Summer,NO,YES
582,28/08/2018,122,21:00,295.9,98,7.56,1146,0,29.5,0,Summer,NO,YES
583,19/05/2018,1573,12:00,293.5,42,7.56,2000,3.42,0,0,Spring,NO,YES
584,30/08/2018,1142,16:00,300.6,68,7.56,1038,1.46,0,0,Summer,NO,YES
585,17/12/2017,100,3:00,264,40,11.16,2000,0,0,0,Winter,NO,YES
586,08/11/2018,21,21:00,287,96,14.76,292,0,18,0,Autumn,NO,YES
587,04/11/2018,259,7:00,278.8,79,3.6,862,0,0,0,Autumn,NO,YES
588,18/10/2018,1473,16:00,291.5,40,6.48,2000,1.28,0,0,Autumn,NO,YES
589,13/12/2017,240,15:00,268.1,26,11.16,1887,0.89,0,0,Winter,NO,YES
590,11/02/2018,150,18:00,268.4,56,12.96,2000,0.09,0,0,Winter,NO,YES
591,23/08/2018,267,23:00,299.1,84,6.84,1801,0,0.5,0,Summer,NO,YES
592,13/10/2018,1312,21:00,285.6,56,3.96,1053,0,0,0,Autumn,NO,YES
593,04/05/2018,1501,16:00,291.6,30,18.36,1891,2.49,0,0,Spring,NO,YES
594,17/07/2018,713,6:00,297,81,3.24,1271,0.02,0,0,Summer,NO,YES
595,29/06/2018,1209,15:00,301.4,63,10.08,742,2.47,0,0,Summer,NO,YES
596,06/02/2018,32,4:00,261,36,9.72,1998,0,0,0,Winter,NO,YES
597,29/10/2018,1377,19:00,281.1,53,13.32,2000,0,0,0,Autumn,NO,YES
598,22/11/2018,382,1:00,275.1,39,11.52,1299,0,0,0,Autumn,NO,YES
599,01/06/2018,1071,14:00,302.6,31,13.32,1988,3.25,0,0,Summer,NO,YES
600,16/11/2018,151,5:00,279.9,66,1.8,698,0,0,0,Autumn,NO,YES
601,11/04/2018,0,21:00,284,34,7.56,2000,0,0,0,Spring,NO,NO
602,26/12/2017,481,18:00,268.3,23,12.24,2000,0.01,0,0,Winter,NO,YES
603,03/05/2018,1160,7:00,281.4,83,5.04,1400,0.31,0,0,Spring,NO,YES
604,13/09/2018,1200,15:00,300.8,49,5.04,1963,1.97,0,0,Autumn,NO,YES
605,03/11/2018,0,22:00,283,68,3.96,791,0,0,0,Autumn,NO,NO
606,26/12/2017,293,9:00,270.2,52,10.44,1895,0.16,0,0,Winter,NO,YES
607,05/12/2017,393,22:00,270.2,49,0,2000,0,0,0,Winter,NO,YES
608,31/01/2018,47,3:00,270.8,83,3.6,977,0,0,3.5,Winter,NO,YES
609,02/04/2018,111,3:00,288.6,81,4.32,628,0,0,0,Spring,NO,YES
610,11/05/2018,154,4:00,284.9,85,2.52,315,0,0,0,Spring,NO,YES
611,15/04/2018,401,8:00,280,78,3.24,656,0.56,0,0,Spring,NO,YES
612,19/06/2018,1055,0:00,294.5,63,3.6,1740,0,0,0,Summer,NO,YES
613,15/07/2018,946,15:00,305.9,49,9.36,1631,2.81,0,0,Summer,NO,YES
614,29/12/2017,128,6:00,273.8,68,2.16,673,0,0,0,Winter,NO,YES
615,06/05/2018,74,2:00,290.3,82,7.56,768,0,0.5,0,Spring,NO,YES
